2020-10-22 15:54:08,862 [  44559]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'js.package.index'; old = -1, new = 12 
2020-10-22 15:54:08,911 [  44608]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'js.custom.single.entry.index'; old = -1, new = 285 
2020-10-22 15:54:08,946 [  44643]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'js.implicit.elements.index'; old = -1, new = 896 
2020-10-22 15:54:08,988 [  44685]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'FlexXmlBackedSuperClassesIndex'; old = -1, new = 897 
2020-10-22 15:54:09,027 [  44724]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'FlexXmlBackedImplementedInterfacesIndex'; old = -1, new = 897 
2020-10-22 15:54:09,064 [  44761]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'FlexXmlBackedMembersIndex'; old = -1, new = 894 
2020-10-22 15:54:09,099 [  44796]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'js.style.index'; old = -1, new = 18 
2020-10-22 15:54:09,133 [  44830]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'sql.types.count.index'; old = -1, new = 0 
2020-10-22 15:54:09,168 [  44865]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'sql.routine.index'; old = -1, new = 1 
2020-10-22 15:54:09,205 [  44902]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'docker.compose.services'; old = -1, new = 1 
2020-10-22 15:54:09,265 [  44962]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'org.jetbrains.kotlin.idea.versions.KotlinJvmMetadataVersionIndex'; old = -1, new = 5 
2020-10-22 15:54:09,320 [  45017]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'org.jetbrains.kotlin.idea.versions.KotlinJsMetadataVersionIndex'; old = -1, new = 3 
2020-10-22 15:54:09,355 [  45052]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'org.jetbrains.kotlin.idea.vfilefinder.KotlinClassFileIndex'; old = -1, new = 3 
2020-10-22 15:54:09,389 [  45086]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'org.jetbrains.kotlin.idea.vfilefinder.KotlinJavaScriptMetaFileIndex'; old = -1, new = 4 
2020-10-22 15:54:09,425 [  45122]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'org.jetbrains.kotlin.idea.vfilefinder.KotlinMetadataFileIndex'; old = -1, new = 1 
